,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,0,0,0,7500000,15900000,2,535,17500000,5700000,23600000,4500000,1
3984,3984,3984,3984,3984,3984,3984,3984,3984,3984,3984,3984,3984,3984,3984,3984,4,0,1,7100000,19400000,16,363,17900000,2600000,22600000,4000000,1
3985,3985,3985,3985,3985,3985,3985,3985,3985,3985,3985,3985,3985,3985,3985,3985,1,0,1,8800000,28600000,8,631,11000000,13200000,25000000,7700000,0
3986,3986,3986,3986,3986,3986,3986,3986,3986,3986,3986,3986,3986,3986,3986,3986,2,0,0,8400000,20700000,6,513,500000,16400000,18800000,7900000,1
3987,3987,3987,3987,3987,3987,3987,3987,3987,3987,3987,3987,3987,3987,3987,3987,0,0,1,4700000,16200000,16,317,12700000,400000,9400000,2500000,1
3988,3988,3988,3988,3988,3988,3988,3988,3988,3988,3988,3988,3988,3988,3988,3988,1,0,0,6900000,19500000,2,809,6100000,10600000,22900000,9300000,0
3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,3,0,0,2400000,8200000,10,531,6800000,1900000,5700000,2000000,1
3990,3990,3990,3990,3990,3990,3990,3990,3990,3990,3990,3990,3990,3990,3990,3990,1,0,1,1600000,4800000,14,544,2200000,200000,6200000,1200000,1
3991,3991,3991,3991,3991,3991,3991,3991,3991,3991,3991,3991,3991,3991,3991,3991,0,0,0,3500000,7800000,14,366,6400000,3000000,13700000,4900000,1
3992,3992,3992,3992,3992,3992,3992,3992,3992,3992,3992,3992,3992,3992,3992,3992,0,0,0,3700000,12700000,14,797,1300000,1100000,12300000,3700000,0
3993,3993,3993,3993,3993,3993,3993,3993,3993,3993,3993,3993,3993,3993,3993,3993,1,0,0,3200000,12000000,16,597,6800000,1900000,7700000,2200000,0
3994,3994,3994,3994,3994,3994,3994,3994,3994,3994,3994,3994,3994,3994,3994,3994,2,0,1,7000000,22500000,12,632,12500000,4600000,20400000,4900000,0
3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,5,0,0,9300000,28300000,12,741,7600000,12900000,32400000,5200000,0
3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,3996,0,0,0,200000,800000,20,331,300000,0,500000,100000,1
3997,3997,3997,3997,3997,3997,3997,3997,3997,3997,3997,3997,3997,3997,3997,3997,4,0,0,6900000,16500000,8,426,3900000,5200000,18300000,9000000,1
3998,3998,3998,3998,3998,3998,3998,3998,3998,3998,3998,3998,3998,3998,3998,3998,3,0,0,9000000,26500000,8,533,17100000,12400000,27800000,6000000,1
3999,3999,3999,3999,3999,3999,3999,3999,3999,3999,3999,3999,3999,3999,3999,3999,1,0,0,6900000,22700000,16,394,3800000,4300000,27400000,8700000,1
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,0,0,0,7500000,25100000,14,877,21000000,11400000,16900000,10700000,0
4001,4001,4001,4001,4001,4001,4001,4001,4001,4001,4001,4001,4001,4001,4001,4001,5,0,0,9200000,28000000,8,527,18700000,7700000,24400000,6400000,1
4002,4002,4002,4002,4002,4002,4002,4002,4002,4002,4002,4002,4002,4002,4002,4002,1,0,0,4600000,12700000,8,468,10400000,0,14500000,3900000,1
4003,4003,4003,4003,4003,4003,4003,4003,4003,4003,4003,4003,4003,4003,4003,4003,4,0,1,5000000,19600000,18,611,13400000,4400000,14400000,4600000,0
4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,4004,2,0,0,4500000,17200000,6,832,2700000,8500000,10900000,6700000,0
4005,4005,4005,4005,4005,4005,4005,4005,4005,4005,4005,4005,4005,4005,4005,4005,0,0,0,7900000,22700000,18,508,6600000,7000000,31600000,8900000,1
4006,4006,4006,4006,4006,4006,4006,4006,4006,4006,4006,4006,4006,4006,4006,4006,5,0,0,5100000,13500000,20,840,1400000,5300000,14700000,4500000,0
4007,4007,4007,4007,4007,4007,4007,4007,4007,4007,4007,4007,4007,4007,4007,4007,4,0,0,3700000,7600000,14,794,9500000,7300000,12100000,4500000,0
4008,4008,4008,4008,4008,4008,4008,4008,4008,4008,4008,4008,4008,4008,4008,4008,1,0,0,5300000,17800000,12,889,15300000,500000,14900000,6800000,0
4009,4009,4009,4009,4009,4009,4009,4009,4009,4009,4009,4009,4009,4009,4009,4009,4,0,0,200000,500000,16,765,600000,100000,600000,100000,0
4010,4010,4010,4010,4010,4010,4010,4010,4010,4010,4010,4010,4010,4010,4010,4010,3,0,1,9000000,18600000,16,518,18400000,17600000,28900000,10300000,1
4011,4011,4011,4011,4011,4011,4011,4011,4011,4011,4011,4011,4011,4011,4011,4011,3,0,0,6900000,17100000,4,694,4200000,6100000,27000000,6000000,0
4012,4012,4012,4012,4012,4012,4012,4012,4012,4012,4012,4012,4012,4012,4012,4012,2,0,0,700000,2300000,8,663,700000,500000,2800000,1000000,0
4013,4013,4013,4013,4013,4013,4013,4013,4013,4013,4013,4013,4013,4013,4013,4013,0,0,0,2500000,8900000,2,662,4000000,2100000,9700000,3000000,0
4014,4014,4014,4014,4014,4014,4014,4014,4014,4014,4014,4014,4014,4014,4014,4014,0,0,0,4600000,14400000,14,642,10100000,8700000,11100000,4800000,0
4015,4015,4015,4015,4015,4015,4015,4015,4015,4015,4015,4015,4015,4015,4015,4015,4,0,0,1000000,3900000,10,701,2200000,1000000,4000000,900000,0
4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4,0,1,9200000,30100000,6,632,23700000,6600000,34200000,6200000,0
4017,4017,4017,4017,4017,4017,4017,4017,4017,4017,4017,4017,4017,4017,4017,4017,3,0,1,2200000,4400000,2,861,1300000,2600000,4500000,2300000,0
4018,4018,4018,4018,4018,4018,4018,4018,4018,4018,4018,4018,4018,4018,4018,4018,4,0,1,9700000,33300000,12,784,14600000,15800000,37900000,6500000,0
4019,4019,4019,4019,4019,4019,4019,4019,4019,4019,4019,4019,4019,4019,4019,4019,0,0,1,5500000,18200000,4,332,8100000,4000000,16400000,5600000,0
4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4020,4,0,1,1300000,3400000,2,763,3800000,200000,5100000,1400000,0
4021,4021,4021,4021,4021,4021,4021,4021,4021,4021,4021,4021,4021,4021,4021,4021,1,0,1,7900000,19100000,2,593,20800000,12200000,26100000,7800000,0
4022,4022,4022,4022,4022,4022,4022,4022,4022,4022,4022,4022,4022,4022,4022,4022,2,0,0,4300000,8800000,6,512,7200000,6500000,16900000,2700000,1
4023,4023,4023,4023,4023,4023,4023,4023,4023,4023,4023,4023,4023,4023,4023,4023,0,0,0,3800000,13300000,6,655,9600000,0,8600000,2600000,0
4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,3,0,0,8700000,24700000,8,369,4000000,800000,31100000,4800000,1
4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,4025,3,0,0,1300000,3100000,14,348,1500000,600000,3900000,600000,1
4026,4026,4026,4026,4026,4026,4026,4026,4026,4026,4026,4026,4026,4026,4026,4026,1,0,1,6800000,16800000,10,736,2000000,2600000,23800000,5600000,0
4027,4027,4027,4027,4027,4027,4027,4027,4027,4027,4027,4027,4027,4027,4027,4027,1,0,0,9100000,24000000,20,353,25100000,9200000,26100000,10900000,1
4028,4028,4028,4028,4028,4028,4028,4028,4028,4028,4028,4028,4028,4028,4028,4028,0,0,0,3000000,11300000,16,478,5600000,2000000,9800000,2000000,1
4029,4029,4029,4029,4029,4029,4029,4029,4029,4029,4029,4029,4029,4029,4029,4029,0,0,1,1200000,3000000,4,827,3200000,600000,2300000,1500000,0
4030,4030,4030,4030,4030,4030,4030,4030,4030,4030,4030,4030,4030,4030,4030,4030,1,0,1,5000000,16900000,12,517,2200000,1500000,15500000,5400000,1
4031,4031,4031,4031,4031,4031,4031,4031,4031,4031,4031,4031,4031,4031,4031,4031,5,0,1,9700000,24700000,18,648,15100000,600000,25200000,6800000,0
4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,4032,2,0,1,7000000,23800000,10,689,8400000,5400000,15700000,7800000,0
4033,4033,4033,4033,4033,4033,4033,4033,4033,4033,4033,4033,4033,4033,4033,4033,1,0,0,4100000,9100000,20,550,9900000,5200000,10800000,4800000,0
4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,0,0,1,5300000,12900000,20,826,15500000,6800000,12000000,5200000,0
4035,4035,4035,4035,4035,4035,4035,4035,4035,4035,4035,4035,4035,4035,4035,4035,1,0,0,7300000,19200000,14,599,18400000,5400000,15900000,3700000,0
4036,4036,4036,4036,4036,4036,4036,4036,4036,4036,4036,4036,4036,4036,4036,4036,1,0,0,6500000,18500000,16,815,6300000,10000000,13400000,4000000,0
4037,4037,4037,4037,4037,4037,4037,4037,4037,4037,4037,4037,4037,4037,4037,4037,4,0,1,600000,1400000,4,761,800000,500000,2100000,300000,0
4038,4038,4038,4038,4038,4038,4038,4038,4038,4038,4038,4038,4038,4038,4038,4038,3,0,1,5200000,15000000,20,432,6900000,5000000,15600000,5100000,1
4039,4039,4039,4039,4039,4039,4039,4039,4039,4039,4039,4039,4039,4039,4039,4039,4,0,1,2800000,9200000,18,442,5800000,4800000,8400000,1300000,1
4040,4040,4040,4040,4040,4040,4040,4040,4040,4040,4040,4040,4040,4040,4040,4040,1,0,1,7800000,23300000,6,620,3500000,2100000,22200000,7600000,0
4041,4041,4041,4041,4041,4041,4041,4041,4041,4041,4041,4041,4041,4041,4041,4041,2,0,0,3000000,6500000,4,476,7900000,300000,9400000,1500000,1
4042,4042,4042,4042,4042,4042,4042,4042,4042,4042,4042,4042,4042,4042,4042,4042,4,0,0,9300000,34900000,6,837,27400000,800000,21400000,8500000,0
4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,3,0,1,5100000,18000000,6,510,13400000,6600000,17200000,7600000,1
4044,4044,4044,4044,4044,4044,4044,4044,4044,4044,4044,4044,4044,4044,4044,4044,4,0,1,4300000,16100000,18,849,3800000,6600000,17100000,6400000,0
4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,3,0,0,1100000,2100000,8,737,2900000,2000000,2500000,900000,0
4046,4046,4046,4046,4046,4046,4046,4046,4046,4046,4046,4046,4046,4046,4046,4046,2,0,0,6500000,16200000,10,809,14000000,4700000,13200000,8600000,0
4047,4047,4047,4047,4047,4047,4047,4047,4047,4047,4047,4047,4047,4047,4047,4047,3,0,0,6400000,23000000,8,520,12100000,11400000,16000000,3800000,1
4048,4048,4048,4048,4048,4048,4048,4048,4048,4048,4048,4048,4048,4048,4048,4048,2,0,0,7400000,22500000,16,834,6400000,12600000,15700000,6000000,0
4049,4049,4049,4049,4049,4049,4049,4049,4049,4049,4049,4049,4049,4049,4049,4049,4,0,0,8700000,32100000,8,397,8900000,17000000,34700000,4800000,1
4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,0,0,0,9200000,24700000,14,438,4800000,16000000,20600000,10700000,1
4051,4051,4051,4051,4051,4051,4051,4051,4051,4051,4051,4051,4051,4051,4051,4051,1,0,1,6200000,19700000,18,820,11200000,3400000,15600000,4700000,0
4052,4052,4052,4052,4052,4052,4052,4052,4052,4052,4052,4052,4052,4052,4052,4052,1,0,0,1200000,4600000,20,323,2000000,1700000,2600000,1400000,1
4053,4053,4053,4053,4053,4053,4053,4053,4053,4053,4053,4053,4053,4053,4053,4053,1,0,1,7000000,20300000,14,837,7700000,2200000,19700000,5500000,0
4054,4054,4054,4054,4054,4054,4054,4054,4054,4054,4054,4054,4054,4054,4054,4054,5,0,1,3800000,10100000,2,571,7400000,6600000,12600000,3300000,0
4055,4055,4055,4055,4055,4055,4055,4055,4055,4055,4055,4055,4055,4055,4055,4055,0,0,0,4900000,16300000,14,479,1600000,6400000,18600000,2700000,1
4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,2,0,1,7800000,22100000,6,533,11900000,2500000,19300000,10800000,1
4057,4057,4057,4057,4057,4057,4057,4057,4057,4057,4057,4057,4057,4057,4057,4057,1,0,1,7400000,17200000,8,899,16500000,8700000,16700000,4900000,0
4058,4058,4058,4058,4058,4058,4058,4058,4058,4058,4058,4058,4058,4058,4058,4058,1,0,0,7000000,26600000,16,460,20500000,3300000,27700000,4600000,1
4059,4059,4059,4059,4059,4059,4059,4059,4059,4059,4059,4059,4059,4059,4059,4059,1,0,0,4900000,12500000,2,636,14200000,6400000,13900000,5000000,0
4060,4060,4060,4060,4060,4060,4060,4060,4060,4060,4060,4060,4060,4060,4060,4060,3,0,0,5800000,20600000,20,434,8400000,2700000,22600000,7000000,1
4061,4061,4061,4061,4061,4061,4061,4061,4061,4061,4061,4061,4061,4061,4061,4061,5,0,0,2000000,6900000,18,516,4600000,3400000,6500000,1600000,1
4062,4062,4062,4062,4062,4062,4062,4062,4062,4062,4062,4062,4062,4062,4062,4062,4,0,0,8300000,24600000,2,382,1400000,1200000,16700000,6600000,1
4063,4063,4063,4063,4063,4063,4063,4063,4063,4063,4063,4063,4063,4063,4063,4063,0,0,1,1000000,2800000,12,616,700000,700000,3900000,700000,0
4064,4064,4064,4064,4064,4064,4064,4064,4064,4064,4064,4064,4064,4064,4064,4064,3,0,0,5500000,11600000,6,745,9400000,8000000,12800000,5400000,0
4065,4065,4065,4065,4065,4065,4065,4065,4065,4065,4065,4065,4065,4065,4065,4065,5,0,0,1400000,3400000,6,697,2000000,500000,4600000,1600000,0
4066,4066,4066,4066,4066,4066,4066,4066,4066,4066,4066,4066,4066,4066,4066,4066,4,0,0,3700000,12300000,6,364,5900000,4200000,13700000,4400000,1
4067,4067,4067,4067,4067,4067,4067,4067,4067,4067,4067,4067,4067,4067,4067,4067,2,0,1,2100000,6900000,2,566,700000,1500000,8100000,1000000,0
4068,4068,4068,4068,4068,4068,4068,4068,4068,4068,4068,4068,4068,4068,4068,4068,4,0,0,6200000,21900000,12,462,9400000,2000000,16600000,8300000,1
4069,4069,4069,4069,4069,4069,4069,4069,4069,4069,4069,4069,4069,4069,4069,4069,0,0,0,9300000,31900000,2,331,7100000,11200000,23700000,8000000,0
4070,4070,4070,4070,4070,4070,4070,4070,4070,4070,4070,4070,4070,4070,4070,4070,3,0,1,5100000,10300000,12,839,13400000,5400000,10700000,7500000,0
4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,0,0,1,7000000,14000000,4,702,9000000,3100000,21400000,7600000,0
4072,4072,4072,4072,4072,4072,4072,4072,4072,4072,4072,4072,4072,4072,4072,4072,3,0,1,5300000,17900000,2,580,10200000,6400000,11600000,3600000,0
4073,4073,4073,4073,4073,4073,4073,4073,4073,4073,4073,4073,4073,4073,4073,4073,3,0,0,900000,2800000,10,560,2700000,300000,1900000,1300000,0
4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4,0,1,9400000,25700000,14,845,27300000,4100000,26500000,12200000,0
4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4,0,1,2600000,8500000,4,392,5500000,100000,8800000,2900000,0
4076,4076,4076,4076,4076,4076,4076,4076,4076,4076,4076,4076,4076,4076,4076,4076,2,0,0,1500000,4900000,16,387,-100000,2400000,3700000,1300000,1
4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,1,0,1,1800000,6300000,12,749,4200000,200000,3800000,2700000,0
4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,3,0,1,7800000,20000000,14,727,4600000,7200000,17300000,8600000,0
4079,4079,4079,4079,4079,4079,4079,4079,4079,4079,4079,4079,4079,4079,4079,4079,3,0,1,2100000,7400000,14,656,5600000,400000,5200000,2800000,0
4080,4080,4080,4080,4080,4080,4080,4080,4080,4080,4080,4080,4080,4080,4080,4080,0,0,1,8300000,17500000,20,643,24800000,8900000,18800000,5100000,0
4081,4081,4081,4081,4081,4081,4081,4081,4081,4081,4081,4081,4081,4081,4081,4081,2,0,1,4400000,16800000,4,307,12800000,7200000,9700000,5800000,0
4082,4082,4082,4082,4082,4082,4082,4082,4082,4082,4082,4082,4082,4082,4082,4082,2,0,0,2300000,5000000,16,588,2000000,3500000,7000000,1500000,0
4083,4083,4083,4083,4083,4083,4083,4083,4083,4083,4083,4083,4083,4083,4083,4083,3,0,1,7700000,22300000,20,895,22200000,13300000,23900000,9100000,0
4084,4084,4084,4084,4084,4084,4084,4084,4084,4084,4084,4084,4084,4084,4084,4084,0,0,1,9300000,29400000,10,351,24200000,6800000,35800000,6100000,1
4085,4085,4085,4085,4085,4085,4085,4085,4085,4085,4085,4085,4085,4085,4085,4085,5,0,0,5900000,16400000,12,891,10200000,10400000,19600000,4700000,0
4086,4086,4086,4086,4086,4086,4086,4086,4086,4086,4086,4086,4086,4086,4086,4086,5,0,1,1900000,4900000,4,442,3200000,2100000,5800000,900000,1
4087,4087,4087,4087,4087,4087,4087,4087,4087,4087,4087,4087,4087,4087,4087,4087,0,0,0,6900000,19500000,20,686,2300000,8700000,16400000,6200000,0
4088,4088,4088,4088,4088,4088,4088,4088,4088,4088,4088,4088,4088,4088,4088,4088,4,0,1,2100000,8200000,20,432,6000000,900000,5600000,1000000,1
4089,4089,4089,4089,4089,4089,4089,4089,4089,4089,4089,4089,4089,4089,4089,4089,0,0,0,8200000,20900000,14,766,4400000,12300000,18400000,12100000,0
4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4090,4,0,0,7700000,17200000,6,561,6000000,5000000,15400000,6800000,0
4091,4091,4091,4091,4091,4091,4091,4091,4091,4091,4091,4091,4091,4091,4091,4091,5,0,0,7700000,19000000,2,539,4000000,14500000,29300000,4100000,1
4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,1,0,0,700000,1400000,6,759,1000000,500000,2600000,700000,0
4093,4093,4093,4093,4093,4093,4093,4093,4093,4093,4093,4093,4093,4093,4093,4093,5,0,0,7100000,18200000,8,750,21000000,7900000,20800000,5300000,0
4094,4094,4094,4094,4094,4094,4094,4094,4094,4094,4094,4094,4094,4094,4094,4094,2,0,0,3900000,13600000,10,373,11600000,1000000,8400000,3600000,1
4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,1,0,1,5200000,20500000,10,407,1100000,3400000,18200000,3800000,1
4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4,0,0,5500000,20200000,14,611,13700000,5700000,15100000,7200000,0
4097,4097,4097,4097,4097,4097,4097,4097,4097,4097,4097,4097,4097,4097,4097,4097,3,0,0,2600000,6300000,10,783,6500000,2400000,6500000,2600000,0
4098,4098,4098,4098,4098,4098,4098,4098,4098,4098,4098,4098,4098,4098,4098,4098,0,0,1,7300000,24000000,18,651,16600000,100000,19600000,4500000,0
4099,4099,4099,4099,4099,4099,4099,4099,4099,4099,4099,4099,4099,4099,4099,4099,3,0,0,8700000,31100000,16,760,400000,1800000,19300000,4800000,1
4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,3,0,0,9000000,22700000,16,793,11700000,10800000,35000000,7000000,0
4101,4101,4101,4101,4101,4101,4101,4101,4101,4101,4101,4101,4101,4101,4101,4101,4,0,0,400000,800000,16,685,500000,300000,1300000,600000,0
4102,4102,4102,4102,4102,4102,4102,4102,4102,4102,4102,4102,4102,4102,4102,4102,2,0,1,3300000,10700000,8,806,5700000,600000,11500000,4900000,0
4103,4103,4103,4103,4103,4103,4103,4103,4103,4103,4103,4103,4103,4103,4103,4103,1,0,0,6300000,17800000,12,770,6000000,3000000,17000000,3200000,0
4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,0,0,0,7000000,23600000,14,663,13800000,9100000,21300000,7200000,0
4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,4105,2,0,1,2100000,8100000,4,592,2000000,2500000,7900000,2700000,0
4106,4106,4106,4106,4106,4106,4106,4106,4106,4106,4106,4106,4106,4106,4106,4106,3,0,0,7600000,26300000,18,580,19100000,14600000,25500000,5100000,0
4107,4107,4107,4107,4107,4107,4107,4107,4107,4107,4107,4107,4107,4107,4107,4107,1,0,0,8200000,17500000,4,609,4500000,5600000,24100000,7700000,0
4108,4108,4108,4108,4108,4108,4108,4108,4108,4108,4108,4108,4108,4108,4108,4108,3,0,1,9200000,23200000,8,380,13100000,15500000,18900000,6100000,1
4109,4109,4109,4109,4109,4109,4109,4109,4109,4109,4109,4109,4109,4109,4109,4109,3,0,0,3800000,12100000,20,364,4100000,5100000,11600000,3000000,1
4110,4110,4110,4110,4110,4110,4110,4110,4110,4110,4110,4110,4110,4110,4110,4110,1,0,0,3200000,8900000,12,866,5100000,700000,9900000,2400000,0
4111,4111,4111,4111,4111,4111,4111,4111,4111,4111,4111,4111,4111,4111,4111,4111,4,0,0,9700000,31700000,10,342,700000,100000,36700000,12000000,1
4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,5,0,0,4700000,14400000,16,884,9900000,4400000,9300000,3800000,0
4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4113,4,0,1,3800000,12500000,18,859,3900000,4600000,8200000,2700000,0
4114,4114,4114,4114,4114,4114,4114,4114,4114,4114,4114,4114,4114,4114,4114,4114,4,0,0,400000,1000000,20,692,500000,400000,1600000,200000,0
4115,4115,4115,4115,4115,4115,4115,4115,4115,4115,4115,4115,4115,4115,4115,4115,4,0,1,3200000,6800000,16,675,8000000,1900000,6800000,4000000,0
4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,5,0,1,3900000,12700000,8,886,3500000,5800000,14900000,5400000,0
4117,4117,4117,4117,4117,4117,4117,4117,4117,4117,4117,4117,4117,4117,4117,4117,1,0,1,3500000,13100000,10,477,3200000,6200000,7500000,3100000,1
4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,2,0,0,2200000,8300000,6,596,4700000,3000000,8500000,1800000,0
4119,4119,4119,4119,4119,4119,4119,4119,4119,4119,4119,4119,4119,4119,4119,4119,4,0,0,6400000,19700000,20,400,2300000,6100000,20100000,6200000,1
4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,4120,3,0,0,9100000,19900000,2,711,2200000,17900000,24300000,13000000,0
4121,4121,4121,4121,4121,4121,4121,4121,4121,4121,4121,4121,4121,4121,4121,4121,0,0,1,3300000,8900000,2,418,4200000,6000000,9300000,3700000,1
4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,3,0,0,7800000,21800000,8,517,7700000,5100000,19500000,9100000,1
4123,4123,4123,4123,4123,4123,4123,4123,4123,4123,4123,4123,4123,4123,4123,4123,0,0,1,6200000,16200000,6,508,5600000,5700000,21500000,3600000,1
4124,4124,4124,4124,4124,4124,4124,4124,4124,4124,4124,4124,4124,4124,4124,4124,3,0,1,7000000,26100000,18,689,17200000,5700000,20500000,5900000,0
4125,4125,4125,4125,4125,4125,4125,4125,4125,4125,4125,4125,4125,4125,4125,4125,0,0,0,9200000,28200000,12,455,19200000,6400000,34700000,5900000,1
4126,4126,4126,4126,4126,4126,4126,4126,4126,4126,4126,4126,4126,4126,4126,4126,5,0,1,7500000,20800000,6,617,100000,14200000,19300000,8200000,0
4127,4127,4127,4127,4127,4127,4127,4127,4127,4127,4127,4127,4127,4127,4127,4127,2,0,0,5300000,13200000,10,500,4700000,9800000,20400000,2900000,1
4128,4128,4128,4128,4128,4128,4128,4128,4128,4128,4128,4128,4128,4128,4128,4128,5,0,1,6800000,22800000,14,382,17600000,700000,21700000,5800000,1
4129,4129,4129,4129,4129,4129,4129,4129,4129,4129,4129,4129,4129,4129,4129,4129,1,0,0,7900000,20800000,18,538,10000000,9700000,29900000,10600000,1
4130,4130,4130,4130,4130,4130,4130,4130,4130,4130,4130,4130,4130,4130,4130,4130,0,0,1,6200000,14900000,8,855,-100000,7200000,14200000,8200000,0
4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,1,0,0,1000000,3000000,18,614,1800000,1700000,3700000,700000,0
